EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
1765,Haiden,Coffey,17/10/2019,,Production Technician II,Kyle Bell,haiden.coffey@bilearner.com,BPC,Active,Contract,Zone C,Part-Time,Unk,Production       ,Project Management - Con,07/09/1991,MA,Field Project Manager,Female,5819,Asian,Divorced,Fully Meets,3
1766,Kasey,Alexander,22/06/2019,01/05/2021,Production Technician I,Michelle Herrera,kasey.alexander@bilearner.com,PYZ,Active,Contract,Zone B,Temporary,Resignation,Production       ,Field Operations,15/07/1957,MA,Laborer,Female,75004,Asian,Married,Fully Meets,3
1767,Kenneth,Peters,10/02/2023,01/05/2023,Production Technician I,Renee Beasley,kenneth.peters@bilearner.com,WBL,Active,Contract,Zone A,Full-Time,Retirement,Production       ,General - Con,31/12/1995,MA,Supervisor,Female,39000,White,Divorced,Fully Meets,3
1768,Lucia,Hudson,13/10/2022,02/05/2023,Production Technician I,Scott Graves,lucia.hudson@bilearner.com,NEL,Active,Contract,Zone C,Temporary,Voluntary,Production       ,Aerial,26/02/1977,MA,Lineman,Female,73245,Black,Married,Fully Meets,3
1769,Rashad,Randall,07/03/2023,27/04/2023,Production Technician I,Bryan Harvey,rashad.randall@bilearner.com,PL,Active,Contract,Zone B,Temporary,Resignation,Production       ,Engineers,29/04/1974,MA,Technician,Male,83360,Hispanic,Widowed,Fully Meets,3
1770,Hayley,York,12/09/2018,,Production Technician I,John Ramirez,hayley.york@bilearner.com,BPC,Active,Part-Time,Zone A,Full-Time,Unk,Production       ,General - Sga,05/03/1971,MA,Director,Male,2072,Hispanic,Single,Fully Meets,3
1771,Salma,Shepard,27/06/2020,,Production Technician I,David Reid,salma.shepard@bilearner.com,CCDR,Active,Part-Time,Zone C,Part-Time,Unk,Production       ,Shop (Fleet),27/08/1950,MA,Mechanic,Male,16902,Hispanic,Widowed,Fully Meets,3
1772,Hallie,Thornton,28/12/2018,28/01/2022,Production Technician I,Jamie Holloway,hallie.thornton@bilearner.com,SVG,Active,Contract,Zone A,Part-Time,Resignation,Production       ,General - Con,28/06/1954,MA,Laborer,Male,70792,Asian,Widowed,Fully Meets,3
1773,Tiana,Bishop,20/01/2021,08/03/2023,Production Technician I,Mitchell Woods,tiana.bishop@bilearner.com,EW,Active,Part-Time,Zone B,Temporary,Retirement,Production       ,General - Eng,22/03/1942,MA,Administrative,Male,25699,Black,Married,Fully Meets,3
1774,Regina,Garcia,14/09/2019,06/02/2023,Production Technician I,Aaron Cochran,regina.garcia@bilearner.com,MSC,Active,Full-Time,Zone B,Part-Time,Involuntary,Production       ,Field Operations,24/09/1989,MA,Technician,Female,96290,Asian,Widowed,Fully Meets,3
1775,Julie,Cochran,06/10/2018,12/12/2019,Production Technician I,Scott Smith,julie.cochran@bilearner.com,TNS,Active,Contract,Zone A,Full-Time,Involuntary,Production       ,Engineers,11/05/1997,MA,Engineer,Male,23434,Black,Single,Fully Meets,3
1776,Yamilet,Pierce,03/08/2021,01/11/2022,Production Technician I,Lucas Rodriguez,yamilet.pierce@bilearner.com,PYZ,Active,Full-Time,Zone C,Temporary,Retirement,Production       ,Project Management - Con,11/03/1955,MA,Engineer,Male,49243,Asian,Divorced,Fully Meets,3
1777,Amare,Hartman,05/07/2019,26/05/2021,Production Technician I,Brian Rogers,amare.hartman@bilearner.com,WBL,Active,Full-Time,Zone B,Temporary,Involuntary,Production       ,Splicing,25/04/1962,MA,Splicer,Female,64893,Hispanic,Single,Fully Meets,3
1778,Cannon,Lee,25/04/2019,,Production Technician I,Brandon Mcdonald,cannon.lee@bilearner.com,NEL,Active,Full-Time,Zone B,Full-Time,Unk,Production       ,General - Con,18/05/1949,MA,Foreman,Female,91836,Other,Widowed,Fully Meets,3
1779,Yael,Hodge,15/07/2023,,Production Technician I,Christina Cohen,yael.hodge@bilearner.com,PL,Active,Full-Time,Zone A,Temporary,Unk,Production       ,Project Management - Con,04/05/1961,MA,Director,Female,85791,Other,Married,Fully Meets,3
1780,Colton,Booker,10/12/2022,11/02/2023,Production Technician I,Jason Taylor,colton.booker@bilearner.com,BPC,Active,Contract,Zone C,Temporary,Retirement,Production       ,Field Operations,11/07/1993,MA,Engineer,Female,17208,Hispanic,Widowed,Fully Meets,3
1781,Abril,Cunningham,02/05/2019,,Production Technician I,Angela Maxwell,abril.cunningham@bilearner.com,CCDR,Active,Contract,Zone A,Part-Time,Unk,Production       ,General - Sga,11/12/1983,MA,Supervisor,Female,88454,White,Divorced,Fully Meets,3
1782,Braxton,House,13/01/2019,02/07/2023,Production Technician II,Kenneth Dean,braxton.house@bilearner.com,NEL,Voluntarily Terminated,Contract,Zone A,Temporary,Retirement,Production       ,Field Operations,08/10/1950,MA,Groundman,Female,69805,Other,Married,Fully Meets,3
1783,Destiney,Pearson,09/06/2021,,Production Technician I,Julie Smith,destiney.pearson@bilearner.com,PYZ,Active,Part-Time,Zone C,Part-Time,Unk,Production       ,General - Con,07/12/1981,MA,Laborer,Female,27170,White,Widowed,Fully Meets,3
1784,Trystan,Ramos,02/08/2023,02/08/2023,Production Technician I,Mr. John Thomas,trystan.ramos@bilearner.com,WBL,Active,Part-Time,Zone A,Temporary,Retirement,Production       ,General - Con,30/03/1971,MA,Technician,Female,14325,Other,Divorced,Fully Meets,3
1785,Miley,Gutierrez,17/06/2023,,Production Technician I,Michael Mcgee PhD,miley.gutierrez@bilearner.com,NEL,Active,Full-Time,Zone C,Full-Time,Unk,Production       ,Technology / It,17/01/1950,MA,Director,Female,39152,White,Widowed,Fully Meets,3
1786,Tara,Hoover,31/03/2022,14/06/2022,Production Technician I,Daniel Banks,tara.hoover@bilearner.com,PL,Active,Full-Time,Zone A,Temporary,Resignation,Production       ,Field Operations,10/11/1979,MA,Laborer,Male,67173,Hispanic,Widowed,Fully Meets,3
1787,Layla,Gutierrez,06/04/2019,15/08/2020,Production Technician I,Edward Peterson,layla.gutierrez@bilearner.com,BPC,Active,Contract,Zone B,Temporary,Voluntary,Production       ,Engineers,10/07/1956,MA,Engineer,Male,76007,Hispanic,Divorced,Fully Meets,3
1788,Jakayla,Hall,11/07/2020,,Production Technician I,Reginald Hernandez,jakayla.hall@bilearner.com,CCDR,Active,Contract,Zone C,Full-Time,Unk,Production       ,Field Operations,08/02/1976,MA,Engineer,Male,50833,Other,Divorced,Fully Meets,3
1789,Jayson,Ferguson,22/04/2023,,Production Technician I,Danielle Smith,jayson.ferguson@bilearner.com,SVG,Active,Contract,Zone C,Part-Time,Unk,Production       ,Engineers,17/02/1963,MA,Engineer,Male,54218,Other,Widowed,Fully Meets,3
1790,Nick,Daniels,02/12/2022,08/04/2023,Production Technician I,Sara Smith,nick.daniels@bilearner.com,EW,Active,Part-Time,Zone B,Part-Time,Resignation,Production       ,Aerial,09/03/1956,MA,Lineman,Female,54589,Asian,Divorced,Fully Meets,3
1791,Marvin,Abbott,06/03/2021,26/04/2023,Production Technician I,Becky Cardenas,marvin.abbott@bilearner.com,MSC,Active,Contract,Zone A,Temporary,Resignation,Production       ,Wireline Construction,02/08/1981,MA,Clerk,Female,9310,Hispanic,Divorced,Fully Meets,3
1792,Sawyer,Oliver,21/05/2019,,Production Technician I,Brittany Olson,sawyer.oliver@bilearner.com,TNS,Active,Full-Time,Zone C,Temporary,Unk,Production       ,Project Management - Eng,02/04/1950,MA,Planner,Male,6449,Black,Divorced,Fully Meets,3
1793,Linda,Barajas,23/10/2018,02/12/2022,Production Technician I,Victor Blair,linda.barajas@bilearner.com,BPC,Active,Full-Time,Zone B,Temporary,Resignation,Production       ,Executive,22/05/1945,MA,Director,Female,77756,Hispanic,Single,Fully Meets,3
1794,Chance,Blackwell,26/05/2021,,Production Technician I,James Ashley,chance.blackwell@bilearner.com,CCDR,Active,Contract,Zone A,Temporary,Unk,Production       ,General - Sga,13/08/1963,MA,Administrator,Female,95802,White,Widowed,Fully Meets,3
1795,Antonio,Mccoy,01/12/2019,08/06/2020,Production Technician I,Shawn Howard,antonio.mccoy@bilearner.com,EW,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Involuntary,Production       ,Yard (Material Handling),04/04/1960,MA,Manager,Female,71561,Asian,Widowed,Fully Meets,3
1796,Emmett,Mercado,07/06/2021,13/12/2022,Production Technician I,Pamela Cruz,emmett.mercado@bilearner.com,MSC,Voluntarily Terminated,Contract,Zone A,Full-Time,Involuntary,Production       ,Wireless,26/06/1976,MA,Driver,Female,9967,Hispanic,Divorced,Fully Meets,3
1797,Clara,Wheeler,13/10/2020,09/11/2022,Production Technician I,Jennifer Harrington,clara.wheeler@bilearner.com,NEL,Active,Full-Time,Zone A,Full-Time,Voluntary,Production       ,General - Con,18/09/1987,MA,Laborer,Female,63255,Hispanic,Widowed,Fully Meets,3
1798,Kieran,Morse,30/10/2022,,Production Technician II,Kathryn Avila,kieran.morse@bilearner.com,PL,Active,Part-Time,Zone A,Full-Time,Unk,Production       ,Splicing,07/12/1985,MA,Splicer,Female,34441,Black,Widowed,Fully Meets,3
1799,Aliyah,Schmitt,04/09/2022,30/05/2023,Production Technician II,Alexandra Clark,aliyah.schmitt@bilearner.com,BPC,Voluntarily Terminated,Part-Time,Zone C,Temporary,Involuntary,Production       ,Field Operations,19/02/1989,MA,Technician,Male,12152,Black,Married,Fully Meets,3
1800,Kyan,Morrison,18/10/2019,19/04/2021,Production Technician I,Bethany Wilkerson,kyan.morrison@bilearner.com,TNS,Active,Part-Time,Zone C,Full-Time,Resignation,Production       ,Wireline Construction,05/04/1976,MA,Lineman,Female,57065,Black,Divorced,Fully Meets,3
1801,Rayan,Stephenson,25/07/2021,23/01/2023,Production Technician I,Brian Archer,rayan.stephenson@bilearner.com,PYZ,Active,Full-Time,Zone C,Temporary,Involuntary,Production       ,General - Con,06/08/1989,MA,Technician,Female,17441,Hispanic,Married,Fully Meets,3
1802,Gael,Jacobs,31/03/2020,,Production Technician I,Kathleen Moon,gael.jacobs@bilearner.com,WBL,Active,Part-Time,Zone B,Temporary,Unk,Production       ,Field Operations,13/08/1982,MA,Driller,Female,1741,Other,Divorced,Fully Meets,3
1803,Stephany,Neal,11/11/2019,02/08/2023,Production Technician I,William Cooper,stephany.neal@bilearner.com,NEL,Active,Full-Time,Zone C,Full-Time,Resignation,Production       ,General - Eng,11/05/1982,MA,Billing,Female,69859,Other,Divorced,Fully Meets,3
1804,Trevon,Deleon,05/12/2021,02/03/2022,Production Technician I,Rebecca Pearson,trevon.deleon@bilearner.com,PL,Active,Part-Time,Zone A,Temporary,Voluntary,Production       ,Field Operations,20/07/1957,MA,Laborer,Male,94462,Hispanic,Widowed,Fully Meets,3
1805,Phoenix,Pitts,17/12/2018,03/09/2022,Production Technician I,Patricia Perry,phoenix.pitts@bilearner.com,BPC,Active,Contract,Zone A,Temporary,Voluntary,Production       ,Aerial,03/02/1969,MA,Laborer,Male,50864,Black,Divorced,Fully Meets,3
1806,Nola,Gillespie,06/03/2022,,Production Technician I,Angela Reese,nola.gillespie@bilearner.com,CCDR,Active,Part-Time,Zone A,Full-Time,Unk,Production       ,General - Con,25/06/1951,MA,Laborer,Male,8972,Asian,Single,Fully Meets,3
1807,Jeramiah,Schwartz,04/09/2019,,Production Technician I,Christina Hayden,jeramiah.schwartz@bilearner.com,SVG,Active,Contract,Zone C,Full-Time,Unk,Production       ,Yard (Material Handling),13/11/1979,MA,Lineman,Female,94163,White,Widowed,Fully Meets,3
1808,Aaden,Mercer,26/07/2023,,Production Technician I,Victoria Jacobs,aaden.mercer@bilearner.com,EW,Active,Part-Time,Zone A,Part-Time,Unk,Production       ,Splicing,25/09/1983,MA,Coordinator,Female,37289,Black,Married,Fully Meets,3
1809,Nathalia,Good,19/12/2022,19/05/2023,Production Technician I,John Jordan,nathalia.good@bilearner.com,MSC,Active,Contract,Zone C,Part-Time,Involuntary,Production       ,Yard (Material Handling),24/11/1966,MA,Supervisor,Female,21417,Other,Divorced,Fully Meets,3
1810,Zaria,Benton,17/08/2021,,Production Technician I,Stephen Richardson,zaria.benton@bilearner.com,TNS,Active,Full-Time,Zone A,Part-Time,Unk,Production       ,General - Con,30/11/1994,MA,Engineer,Male,22860,Black,Divorced,Fully Meets,3
1811,Miley,Ortega,11/06/2022,,Production Technician I,Catherine Baker,miley.ortega@bilearner.com,PYZ,Active,Contract,Zone A,Full-Time,Unk,Production       ,Technology / It,11/12/1977,MA,Project Manager,Female,50910,Black,Divorced,Fully Meets,3
1812,Julia,Farmer,01/10/2021,18/06/2023,Production Technician I,William Hall III,julia.farmer@bilearner.com,WBL,Voluntarily Terminated,Contract,Zone A,Full-Time,Involuntary,Production       ,General - Con,29/04/1978,MA,Manager,Female,78363,Black,Widowed,Fully Meets,3
1813,Valentin,Lam,04/08/2020,,Production Technician I,James Meyer,valentin.lam@bilearner.com,NEL,Active,Contract,Zone C,Temporary,Unk,Production       ,Aerial,12/01/1980,MA,Lineman,Female,61521,Other,Divorced,Fully Meets,3
1814,Darnell,Ritter,11/02/2022,,Production Technician I,Daniel Thomas,darnell.ritter@bilearner.com,PL,Active,Full-Time,Zone A,Part-Time,Unk,Production       ,Wireline Construction,08/03/1980,MA,Laborer,Female,43420,Black,Widowed,Fully Meets,3
1815,Kierra,Lozano,22/06/2020,,Production Technician I,Christopher Davis,kierra.lozano@bilearner.com,BPC,Active,Contract,Zone A,Part-Time,Unk,Production       ,Project Management - Con,13/05/1961,MA,Manager,Female,44224,Asian,Married,Fully Meets,3
1816,Jamari,Dunn,28/08/2020,,Production Technician II,Ronald Castro,jamari.dunn@bilearner.com,NEL,Active,Contract,Zone A,Temporary,Unk,Production       ,General - Con,10/05/1951,MA,Supervisor,Female,83618,Other,Single,Fully Meets,3
1817,Zoey,Page,06/05/2019,09/04/2022,Production Technician II,William Newman,zoey.page@bilearner.com,PL,Active,Contract,Zone A,Temporary,Resignation,Production       ,Aerial,07/01/1987,MA,Lineman,Female,41874,Other,Divorced,Fully Meets,3
1818,Kendra,Velez,08/07/2021,,Production Technician II,Kenneth Miller,kendra.velez@bilearner.com,BPC,Active,Contract,Zone C,Part-Time,Unk,Production       ,Yard (Material Handling),07/01/1956,MA,Laborer,Male,32718,Hispanic,Widowed,Fully Meets,3
1819,Alison,Fuller,02/07/2022,,Production Technician I,Deborah Blackwell,alison.fuller@bilearner.com,WBL,Active,Full-Time,Zone B,Temporary,Unk,Production       ,General - Con,24/10/1948,MA,Technician,Female,24932,Black,Single,Fully Meets,3
1820,Toby,Cooley,04/05/2023,,Production Technician I,Kenneth Elliott,toby.cooley@bilearner.com,PYZ,Active,Full-Time,Zone C,Part-Time,Unk,Production       ,Shop (Fleet),01/02/1980,MA,Shop,Female,74525,Black,Divorced,Fully Meets,3
1821,Emilie,Hood,19/12/2022,,Production Technician I,Tricia Davies,emilie.hood@bilearner.com,WBL,Active,Full-Time,Zone B,Full-Time,Unk,Production       ,General - Sga,19/07/1980,MA,Accountant,Female,43930,Hispanic,Widowed,Fully Meets,3
1822,Cortez,Pena,26/03/2022,,Production Technician I,Lisa Hernandez,cortez.pena@bilearner.com,NEL,Active,Contract,Zone C,Part-Time,Unk,Production       ,Wireline Construction,24/12/1950,MA,Groundman,Female,5184,Black,Widowed,Fully Meets,3
1823,Abbigail,Blanchard,09/05/2021,12/11/2022,Production Technician I,Karen Pugh,abbigail.blanchard@bilearner.com,PL,Active,Contract,Zone A,Full-Time,Voluntary,Production       ,Finance & Accounting,25/11/1960,MA,Assistant,Male,68971,Black,Widowed,Fully Meets,3
1824,Abby,Curtis,09/01/2020,10/03/2022,Production Technician I,Lori Mason,abby.curtis@bilearner.com,BPC,Active,Contract,Zone B,Temporary,Voluntary,Production       ,Yard (Material Handling),02/03/1960,MA,Vp,Male,69340,Other,Married,Fully Meets,3
1825,Giana,Moore,16/05/2021,14/05/2023,Production Technician I,Stephen Neal,giana.moore@bilearner.com,CCDR,Active,Contract,Zone A,Part-Time,Voluntary,Production       ,Splicing,05/12/1996,MA,Laborer,Male,45326,White,Married,Fully Meets,3
1826,Giada,Santos,31/01/2021,03/06/2022,Production Technician I,Robert Sanchez,giada.santos@bilearner.com,SVG,Active,Part-Time,Zone B,Temporary,Resignation,Production       ,Aerial,17/11/1941,MA,Foreman,Female,57901,Other,Widowed,Exceeds,3
1827,Jessie,Church,19/09/2021,14/09/2022,Production Technician I,Glenda Williams,jessie.church@bilearner.com,EW,Active,Contract,Zone C,Full-Time,Involuntary,Production       ,Field Operations,21/05/1982,MA,Operator,Female,18674,Other,Widowed,Needs Improvement,3
1828,Kaylah,Ramos,01/03/2020,26/03/2022,Production Technician I,Patrick Hall,kaylah.ramos@bilearner.com,MSC,Active,Part-Time,Zone B,Temporary,Resignation,Production       ,Wireline Construction,09/04/1983,MA,Foreman,Male,64947,Black,Divorced,Exceeds,3
1829,Camille,Fritz,29/02/2020,,Production Technician I,Joel Flynn,camille.fritz@bilearner.com,TNS,Active,Part-Time,Zone B,Temporary,Unk,Production       ,Engineers,13/08/1987,MA,Project Manager,Male,37531,White,Married,Exceeds,3
1830,Deangelo,Murillo,08/12/2018,,Production Technician I,Patrick Carpenter,deangelo.murillo@bilearner.com,PYZ,Active,Full-Time,Zone A,Temporary,Unk,Production       ,Finance & Accounting,26/11/1960,MA,Administrative,Female,78846,Black,Married,Needs Improvement,3
1831,Emerson,Gallagher,26/06/2022,15/06/2023,Production Technician I,Daniel Mathis,emerson.gallagher@bilearner.com,WBL,Voluntarily Terminated,Part-Time,Zone B,Temporary,Retirement,Production       ,Isp,14/10/1970,MA,Technician,Female,40762,Asian,Widowed,Needs Improvement,3
1832,April,Bentley,03/11/2019,,Production Technician I,Bradley Randall,april.bentley@bilearner.com,NEL,Active,Contract,Zone A,Part-Time,Unk,Production       ,Engineers,01/06/1956,MA,Engineer,Female,70743,White,Married,Needs Improvement,3
1833,Ainsley,Booth,01/01/2023,,Production Technician I,Anita Chapman,ainsley.booth@bilearner.com,PL,Active,Part-Time,Zone B,Full-Time,Unk,Production       ,Field Operations,31/12/1983,MA,Technician,Female,3284,White,Married,Needs Improvement,3
1834,Dereon,Huffman,31/07/2020,05/04/2021,Production Technician II,Joseph Diaz,dereon.huffman@bilearner.com,CCDR,Active,Contract,Zone C,Full-Time,Resignation,Production       ,Project Management - Con,13/09/1978,MA,Coordinator,Female,80929,White,Divorced,Needs Improvement,3
1835,Colin,Cherry,10/09/2021,19/07/2022,Production Technician II,Danielle Reyes,colin.cherry@bilearner.com,EW,Active,Part-Time,Zone B,Temporary,Resignation,Production       ,Field Operations,25/11/1982,MA,Laborer,Female,5480,Asian,Single,Needs Improvement,3
1836,Karla,Hines,19/06/2019,,Production Technician II,Daniel Hardy,karla.hines@bilearner.com,MSC,Active,Part-Time,Zone B,Temporary,Unk,Production       ,Field Operations,14/01/1971,MA,Laborer,Male,35394,Hispanic,Divorced,Needs Improvement,3
1837,Colton,Decker,16/08/2021,,Production Technician II,Michael Graves,colton.decker@bilearner.com,NEL,Active,Part-Time,Zone B,Full-Time,Unk,Production       ,Project Management - Con,17/06/1975,MA,Technician,Female,5981,Asian,Divorced,Needs Improvement,3
1838,Jayleen,Tran,08/07/2019,,Production Technician I,Elizabeth Kaufman,jayleen.tran@bilearner.com,TNS,Active,Part-Time,Zone A,Temporary,Unk,Production       ,Aerial,16/09/1958,MA,Laborer,Female,4188,White,Widowed,Exceeds,3
1839,Aydin,Perry,17/08/2021,31/08/2022,Production Technician I,Joshua Glenn,aydin.perry@bilearner.com,PYZ,Active,Full-Time,Zone A,Part-Time,Voluntary,Production       ,People Services,29/03/1968,MA,Assistant,Female,74361,Other,Single,Exceeds,3
1840,Jenna,Casey,08/01/2021,,Production Technician I,Misty Brown,jenna.casey@bilearner.com,WBL,Active,Full-Time,Zone B,Part-Time,Unk,Production       ,General - Eng,07/08/1969,MA,Drafter,Female,56925,Hispanic,Single,Exceeds,3
1841,Remington,Bullock,14/08/2018,,Production Technician I,Brian Paul,remington.bullock@bilearner.com,NEL,Active,Contract,Zone B,Part-Time,Unk,Production       ,Field Operations,19/10/1958,MA,Operator,Female,62148,Hispanic,Widowed,Exceeds,3
1842,Delaney,Stewart,30/07/2021,,Production Technician I,Ricardo Harris,delaney.stewart@bilearner.com,PL,Active,Part-Time,Zone B,Temporary,Unk,Production       ,General - Con,10/05/1998,MA,Coordinator,Male,20467,Asian,Divorced,Exceeds,3
1843,Saige,Jones,08/04/2023,,Production Technician I,Samantha French,saige.jones@bilearner.com,BPC,Active,Full-Time,Zone C,Temporary,Unk,Production       ,Engineers,12/01/1963,MA,Engineer,Male,43130,Hispanic,Married,Needs Improvement,3
1844,Camryn,Fritz,11/09/2019,,Production Technician I,Nicole Vasquez,camryn.fritz@bilearner.com,CCDR,Active,Part-Time,Zone A,Part-Time,Unk,Production       ,General - Con,23/11/1964,MA,Model Assistant,Female,52114,Other,Single,Exceeds,3
1845,Amanda,Lambert,05/03/2020,22/08/2021,Production Technician I,Matthew Ramirez,amanda.lambert@bilearner.com,SVG,Active,Part-Time,Zone A,Temporary,Voluntary,Production       ,Aerial,23/12/1941,MA,Laborer,Female,78947,Black,Single,Needs Improvement,3
1846,Winston,Callahan,02/12/2019,,Production Technician I,Sarah Delacruz,winston.callahan@bilearner.com,EW,Active,Full-Time,Zone C,Temporary,Unk,Production       ,Aerial,24/11/1946,MA,Foreman,Male,85558,Black,Single,Needs Improvement,3
1847,Maverick,Lang,03/12/2022,24/12/2022,Production Technician I,Lee Lucas,maverick.lang@bilearner.com,MSC,Active,Full-Time,Zone C,Part-Time,Resignation,Production       ,Project Management - Con,16/10/2000,MA,Project Manager,Male,16653,Other,Divorced,Needs Improvement,3
1848,Harold,Reid,23/12/2021,,Production Technician I,Lisa Reed,harold.reid@bilearner.com,TNS,Active,Contract,Zone C,Part-Time,Unk,Production       ,Engineers,17/10/2000,MA,Engineer,Male,40621,Black,Divorced,PIP,3
